"25.39","!","2868
"
"25.88","!","2869
"
"26.37","!","2870
"
"25.39","!","2871
"
"25.88","!","2872
"
"25.88","!","2873
"
"25.39","!","2874
"
"25.39","!","2875
"
"25.88","!","2876
"
"25.39","!","2877
"
"25.88","!","2878
"
"25.88","!","2879
"
"25.39","!","2880
"
"25.88","!","2881
"
"24.41","!","2882
"
"25.39","!","2883
"
"26.37","!","2884
"
"26.37","!","2885
"
"25.39","!","2886
"
"25.88","!","2887
"
"25.88","!","2888
"
"25.39","!","2889
"
"25.39","!","2890
"
"25.88","!","2891
"
"25.88","!","2892
"
"25.88","!","2893
"
"25.39","!","2894
"
"25.88","!","2895
"
"26.37","!","2896
"
"25.88","!","2897
"
"25.88","!","2898
"
"25.88","!","2899
"
"25.88","!","2900
"
"25.39","!","2901
"
"25.88","!","2902
"
"25.39","!","2903
"
"25.88","!","2904
"
"25.39","!","2905
"
"26.86","!","2906
"
"25.88","!","2907
"
"25.88","!","2908
"
"25.39","!","2909
"
"25.88","!","2910
"
"25.88","!","2911
"
"25.39","!","2912
"
"25.88","!","2913
"
"25.88","!","2914
"
"25.88","!","2915
"
"25.88","!","2916
"
"26.86","!","2917
"
"25.88","!","2918
"
"25.39","!","2919
"
"25.39","!","2920
"
"25.88","!","2921
"
"25.39","!","2922
"
"25.39","!","2923
"
"25.88","!","2924
"
"25.88","!","2925
"
"25.39","!","2926
"
"25.39","!","2927
"
"26.37","!","2928
"
"25.88","!","2929
"
"25.39","!","2930
"
"25.88","!","2931
"
"25.88","!","2932
"
"25.39","!","2933
"
"25.88","!","2934
"
"25.88","!","2935
"
"25.39","!","2936
"
"25.39","!","2937
"
"25.88","!","2938
"
"26.86","!","2939
"
"25.88","!","2940
"
"25.39","!","2941
"
"25.39","!","2942
"
"25.88","!","2943
"
"25.88","!","2944
"
"25.88","!","2945
"
"25.88","!","2946
"
"25.39","!","2947
"
"25.39","!","2948
"
"26.37","!","2949
"
"26.86","!","2950
"
"26.37","!","2951
"
"25.88","!","2952
"
"25.88","!","2953
"
"25.88","!","2954
"
"25.39","!","2955
"
"25.88","!","2956
"
"25.88","!","2957
"
"25.39","!","2958
"
"25.39","!","2959
"
"25.39","!","2960
"
"25.88","!","2961
"
"25.39","!","2962
"
"26.37","!","2963
"
"25.88","!","2964
"
"25.39","!","2965
"
"25.88","!","2966
"
"25.88","!","2967
"
"26.86","!","2968
"
"25.88","!","2969
"
"25.39","!","2970
"
"25.88","!","2971
"
"25.88","!","2972
"
"24.90","!","2973
"
"25.39","!","2974
"
"25.88","!","2975
"
"25.39","!","2976
"
"25.39","!","2977
"
"25.39","!","2978
"
"25.39","!","2979
"
"25.88","!","2980
"
"25.88","!","2981
"
"25.88","!","2982
"
"25.88","!","2983
"
"24.90","!","2984
"
"25.39","!","2985
"
"25.88","!","2986
"
"25.39","!","2987
"
"25.88","!","2988
"
"25.39","!","2989
"
"25.88","!","2990
"
"25.88","!","2991
"
"25.88","!","2992
"
"25.88","!","2993
"
"24.90","!","2994
"
"25.88","!","2995
"
"25.39","!","2996
"
"26.37","!","2997
"
"25.88","!","2998
"
"25.88","!","2999
"
"25.39","!","3000
"
"25.88","!","3001
"
"25.39","!","3002
"
"25.39","!","3003
"
"25.88","!","3004
"
"26.86","!","3005
"
"25.88","!","3006
"
"25.39","!","3007
"
"25.88","!","3008
"
"25.88","!","3009
"
"25.88","!","3010
"
"25.88","!","3011
"
"26.37","!","3012
"
"25.39","!","3013
"
"25.88","!","3014
"
"25.39","!","3015
"
"25.88","!","3016
"
"25.39","!","3017
"
"25.88","!","3018
"
"25.39","!","3019
"
"25.88","!","3020
"
"25.88","!","3021
"
"26.86","!","3022
"
"25.39","!","3023
"
"25.39","!","3024
"
"25.88","!","3025
"
"25.88","!","3026
"
"25.88","!","3027
"
"25.39","!","3028
"
"25.39","!","3029
"
"24.90","!","3030
"
"25.88","!","3031
"
"25.88","!","3032
"
"26.86","!","3033
"
"25.88","!","3034
"
"25.39","!","3035
"
"25.39","!","3036
"
"25.88","!","3037
"
"25.88","!","3038
"
"25.88","!","3039
"
"25.88","!","3040
"
"24.90","!","3041
"
"25.88","!","3042
"
"25.88","!","3043
"
"26.86","!","3044
"
"25.39","!","3045
"
"25.39","!","3046
"
"25.39","!","3047
"
"25.88","!","3048
"
"25.88","!","3049
"
"25.39","!","3050
"
"25.88","!","3051
"
"24.90","!","3052
"
"25.88","!","3053
"
"25.88","!","3054
"
"26.37","!","3055
"
"25.88","!","3056
"
"25.88","!","3057
"
"25.39","!","3058
"
"25.39","!","3059
"
"25.88","!","3060
"
"25.88","!","3061
"
"25.88","!","3062
"
"24.90","!","3063
"
"25.39","!","3064
"
"25.88","!","3065
"
"26.37","!","3066
"
"25.88","!","3067
"
"25.88","!","3068
"
"25.39","!","3069
"
"25.39","!","3070
"
"25.88","!","3071
"
"26.37","!","3072
"
"25.88","!","3073
"
"24.90","!","3074
"
"25.39","!","3075
"
"25.39","!","3076
"
"26.86","!","3077
"
"25.88","!","3078
"
"25.88","!","3079
"
"25.39","!","3080
"
"25.39","!","3081
"
"25.88","!","3082
"
"25.88","!","3083
"
"25.39","!","3084
"
"24.90","!","3085
"
"25.88","!","3086
"
"25.88","!","3087
"
"26.86","!","3088
"
"25.88","!","3089
"
"26.37","!","3090
"
"25.39","!","3091
"
"25.88","!","3092
"
"25.88","!","3093
"
"25.88","!","3094
"
"25.88","!","3095
"
"25.88","!","3096
"
"25.88","!","3097
"
"25.88","!","3098
"
"25.88","!","3099
"
"24.90","!","3100
"
"25.88","!","3101
"
"25.88","!","3102
"
"25.88","!","3103
"
"25.88","!","3104
"
"25.88","!","3105
"
"25.39","!","3106
"
"25.88","!","3107
"
"25.39","!","3108
"
"25.39","!","3109
"
"24.90","!","3110
"
"24.90","!","3111
"
"25.88","!","3112
"
"25.39","!","3113
"
"25.88","!","3114
"
"25.88","!","3115
"
"25.39","!","3116
"
"25.88","!","3117
"
"26.37","!","3118
"
"25.88","!","3119
"
"25.88","!","3120
"
"25.39","!","3121
"
"25.39","!","3122
"
"26.37","!","3123
"
"26.37","!","3124
"
"25.88","!","3125
"
"25.88","!","3126
"
"25.88","!","3127
"
"26.37","!","3128
"
"25.88","!","3129
"
"25.39","!","3130
"
"25.88","!","3131
"
"25.39","!","3132
"
"24.90","!","3133
"
"24.90","!","3134
"
"25.88","!","3135
"
"25.88","!","3136
"
"25.88","!","3137
"
"25.88","!","3138
"
"26.37","!","3139
"
"25.39","!","3140
"
"25.88","!","3141
"
"25.88","!","3142
"
"25.88","!","3143
"
"24.90","!","3144
"
"25.88","!","3145
"
"25.88","!","3146
"
"25.88","!","3147
"
"25.88","!","3148
"
"26.37","!","3149
"
"25.39","!","3150
"
"26.37","!","3151
"
"26.37","!","3152
"
"25.88","!","3153
"
"25.88","!","3154
"
"24.90","!","3155
"
"25.88","!","3156
"
"26.37","!","3157
"
"25.88","!","3158
"
"25.88","!","3159
"
"26.37","!","3160
"
"25.88","!","3161
"
"25.88","!","3162
"
"25.88","!","3163
"
"25.88","!","3164
"
"25.39","!","3165
"
"24.90","!","3166
"
"25.88","!","3167
"
"25.39","!","3168
"
"25.88","!","3169
"
"25.88","!","3170
"
"26.37","!","3171
"
"26.37","!","3172
"
"25.88","!","3173
"
"25.88","!","3174
"
"25.88","!","3175
"
"25.88","!","3176
"
"25.39","!","3177
"
"26.37","!","3178
"
"26.37","!","3179
"
"25.88","!","3180
"
"25.88","!","3181
"
"25.39","!","3182
"
"26.37","!","3183
"
"26.86","!","3184
"
"25.88","!","3185
"
"25.88","!","3186
"
"25.39","!","3187
"
"24.90","!","3188
"
"25.39","!","3189
"
"25.88","!","3190
"
"25.39","!","3191
"
"25.39","!","3192
"
"25.88","!","3193
"
"26.37","!","3194
"
"25.88","!","3195
"
"25.39","!","3196
"
"25.88","!","3197
"
"25.39","!","3198
"
"25.39","!","3199
"
"24.90","!","3200
"
"25.88","!","3201
"
"25.88","!","3202
"
"25.39","!","3203
"
"25.88","!","3204
"
"25.88","!","3205
"
"24.90","!","3206
"
"25.88","!","3207
"
"25.88","!","3208
"
"25.39","!","3209
"
"25.88","!","3210
"
"25.88","!","3211
"
"25.88","!","3212
"
"25.88","!","3213
"
"25.88","!","3214
"
"25.88","!","3215
"
"26.37","!","3216
"
"24.90","!","3217
"
"25.88","!","3218
"
"25.88","!","3219
"
"25.88","!","3220
"
"25.88","!","3221
"
"24.90","!","3222
"
"25.39","!","3223
"
"25.88","!","3224
"
"25.39","!","3225
"
"25.88","!","3226
"
"25.88","!","3227
"
"24.90","!","3228
"
"25.39","!","3229
"
"25.88","!","3230
"
"25.88","!","3231
"
"25.88","!","3232
"
"25.88","!","3233
"
"25.39","!","3234
"
"25.88","!","3235
"
"25.88","!","3236
"
"26.86","!","3237
"
"25.88","!","3238
"
"25.88","!","3239
"
"25.88","!","3240
"
"25.88","!","3241
"
"25.88","!","3242
"
"25.88","!","3243
"
"25.88","!","3244
"
"25.88","!","3245
"
"25.39","!","3246
"
"25.88","!","3247
"
"26.86","!","3248
"
"25.39","!","3249
"
"25.39","!","3250
"
"25.88","!","3251
"
"25.88","!","3252
"
"25.88","!","3253
"
"25.88","!","3254
"
"24.41","!","3255
"
"25.88","!","3256
"
"24.90","!","3257
"
"25.39","!","3258
"
"25.88","!","3259
"
"25.88","!","3260
"
"25.39","!","3261
"
"25.88","!","3262
"
"25.88","!","3263
"
"25.88","!","3264
"
"25.39","!","3265
"
"25.88","!","3266
"
"25.88","!","3267
"
"25.88","!","3268
"
"25.88","!","3269
"
"25.39","!","3270
"
"25.88","!","3271
"
"25.39","!","3272
"
"26.86","!","3273
"
"25.88","!","3274
"
"25.88","!","3275
"
"25.88","!","3276
"
"25.88","!","3277
"
"25.88","!","3278
"
"25.88","!","3279
"
"25.88","!","3280
"
"25.88","!","3281
"
"24.90","!","3282
"
"25.88","!","3283
"
"26.37","!","3284
"
"25.88","!","3285
"
"25.39","!","3286
"
"25.88","!","3287
"
"25.88","!","3288
"
"25.88","!","3289
"
"25.88","!","3290
"
"25.39","!","3291
"
"25.39","!","3292
"
"24.90","!","3293
"
"25.88","!","3294
"
"25.88","!","3295
"
"25.88","!","3296
"
"25.39","!","3297
"
"26.86","!","3298
"
"25.88","!","3299
"
"26.37","!","3300
"
"25.88","!","3301
"
"25.88","!","3302
"
"25.88","!","3303
"
"24.90","!","3304
"
"26.37","!","3305
"
"25.88","!","3306
"
"25.88","!","3307
"
"25.88","!","3308
"
"26.37","!","3309
"
"25.88","!","3310
"
"25.88","!","3311
"
"25.88","!","3312
"
"25.88","!","3313
"
"25.88","!","3314
"
"25.39","!","3315
"
"26.37","!","3316
"
"25.88","!","3317
"
"25.88","!","3318
"
"25.39","!","3319
"
"26.37","!","3320
"
"25.39","!","3321
"
"25.39","!","3322
"
"25.88","!","3323
"
"25.88","!","3324
"
"25.88","!","3325
"
"25.39","!","3326
"
"25.88","!","3327
"
"26.37","!","3328
"
"25.88","!","3329
"
"25.39","!","3330
"
"26.86","!","3331
"
"25.39","!","3332
"
"25.88","!","3333
"
"25.88","!","3334
"
"25.88","!","3335
"
"25.88","!","3336
"
"25.39","!","3337
"
"25.88","!","3338
"
"25.88","!","3339
"
"25.88","!","3340
"
"24.90","!","3341
"
"26.86","!","3342
"
"25.39","!","3343
"
"25.88","!","3344
"
"25.88","!","3345
"
"25.88","!","3346
"
"25.88","!","3347
"
"25.39","!","3348
"
"25.39","!","3349
"
"25.88","!","3350
"
"26.37","!","3351
"
"25.39","!","3352
"
"25.88","!","3353
"
"24.90","!","3354
"
"25.88","!","3355
"
"25.39","!","3356
"
"25.39","!","3357
"
"26.37","!","3358
"
"26.37","!","3359
"
"25.88","!","3360
"
"25.88","!","3361
"
"25.88","!","3362
"
"25.88","!","3363
"
"26.37","!","3364
"
"25.39","!","3365
"
"25.88","!","3366
"
"25.88","!","3367
"
"25.88","!","3368
"
"25.88","!","3369
"
"25.88","!","3370
"
"25.39","!","3371
"
"25.88","!","3372
"
"25.88","!","3373
"
"25.39","!","3374
"
"25.88","!","3375
"
"26.37","!","3376
"
"25.88","!","3377
"
"25.88","!","3378
"
"25.88","!","3379
"
"25.88","!","3380
"
"25.88","!","3381
"
"25.39","!","3382
"
"25.39","!","3383
"
"25.88","!","3384
"
"25.88","!","3385
"
"25.88","!","3386
"
"24.41","!","3387
"
"25.88","!","3388
"
"25.88","!","3389
"
"25.88","!","3390
"
"25.88","!","3391
"
"25.88","!","3392
"
"25.39","!","3393
"
"25.88","!","3394
"
"25.88","!","3395
"
"25.39","!","3396
"
"25.88","!","3397
"
"24.41","!","3398
"
"25.88","!","3399
"
"25.88","!","3400
"
"25.88","!","3401
"
"25.88","!","3402
"
"25.88","!","3403
"
"25.88","!","3404
"
"25.88","!","3405
"
"25.88","!","3406
"
"25.88","!","3407
"
"25.88","!","3408
"
"25.88","!","3409
"
"25.88","!","3410
"
"25.88","!","3411
"
"25.88","!","3412
"
"26.37","!","3413
"
"25.88","!","3414
"
"25.39","!","3415
"
"25.88","!","3416
"
"26.37","!","3417
"
"26.37","!","3418
"
"26.37","!","3419
"
"25.88","!","3420
"
"25.88","!","3421
"
"25.39","!","3422
"
"25.88","!","3423
"
"25.39","!","3424
"
"25.88","!","3425
"
"25.88","!","3426
"
"25.88","!","3427
"
"25.39","!","3428
"
"25.39","!","3429
"
"25.88","!","3430
"
"25.88","!","3431
"
"25.88","!","3432
"
"25.88","!","3433
"
"25.39","!","3434
"
"25.39","!","3435
"
"26.86","!","3436
"
"25.88","!","3437
"
"25.39","!","3438
"
"25.88","!","3439
"
"25.39","!","3440
"
"25.88","!","3441
"
"25.88","!","3442
"
"25.88","!","3443
"
"25.88","!","3444
"
"25.39","!","3445
"
"25.39","!","3446
"
"25.39","!","3447
"
"25.88","!","3448
"
"25.39","!","3449
"
"25.88","!","3450
"
"24.90","!","3451
"
"25.88","!","3452
"
"25.88","!","3453
"
"25.88","!","3454
"
"25.88","!","3455
"
"25.88","!","3456
"
"25.39","!","3457
"
"25.39","!","3458
"
"25.88","!","3459
"
"25.39","!","3460
"
"25.39","!","3461
"
"25.88","!","3462
"
"25.39","!","3463
"
"24.41","!","3464
"
"25.88","!","3465
"
"24.41","!","3466
"
"25.88","!","3467
"
"25.88","!","3468
"
"25.88","!","3469
"
"25.88","!","3470
"
"25.88","!","3471
"
"25.88","!","3472
"
"26.37","!","3473
"
"25.39","!","3474
"
"25.88","!","3475
"
"25.39","!","3476
"
"25.88","!","3477
"
"24.90","!","3478
"
"25.88","!","3479
"
"24.90","!","3480
"
"25.88","!","3481
"
"26.37","!","3482
"
"25.88","!","3483
"
"26.37","!","3484
"
"25.88","!","3485
"
"25.39","!","3486
"
"25.88","!","3487
"
"25.39","!","3488
"
"25.39","!","3489
"
"25.88","!","3490
"
"25.88","!","3491
"
"25.39","!","3492
"
"25.88","!","3493
"
"25.88","!","3494
"
"25.39","!","3495
"
"26.37","!","3496
"
"25.88","!","3497
"
"25.39","!","3498
"
"25.88","!","3499
"
"24.90","!","3500
"
"26.37","!","3501
"
"26.37","!","3502
"
"25.39","!","3503
"
"25.88","!","3504
"
"25.39","!","3505
"
"25.88","!","3506
"
"25.39","!","3507
"
"25.39","!","3508
"
"25.88","!","3509
"
"25.88","!","3510
"
"25.39","!","3511
"
"25.88","!","3512
"
"25.88","!","3513
"
"26.37","!","3514
"
"26.37","!","3515
"
"25.88","!","3516
"
"25.88","!","3517
"
"25.88","!","3518
"
"25.39","!","3519
"
"25.88","!","3520
"
"25.88","!","3521
"
"25.88","!","3522
"
"25.88","!","3523
"
"25.88","!","3524
"
"26.86","!","3525
"
"25.88","!","3526
"
"26.37","!","3527
"
"25.88","!","3528
"
"25.88","!","3529
"
"26.37","!","3530
"
"25.88","!","3531
"
"25.88","!","3532
"
"25.88","!","3533
"
"25.88","!","3534
"
"25.88","!","3535
"
"25.88","!","3536
"
"25.88","!","3537
"
"24.90","!","3538
"
"25.88","!","3539
"
"25.88","!","3540
"
"25.88","!","3541
"
"25.39","!","3542
"
"25.39","!","3543
"
"26.37","!","3544
"
"25.88","!","3545
"
"25.88","!","3546
"
"24.90","!","3547
"
"25.88","!","3548
"
"25.88","!","3549
"
"25.88","!","3550
"
"26.37","!","3551
"
"25.39","!","3552
"
"25.39","!","3553
"
"25.39","!","3554
"
"25.88","!","3555
"
"26.37","!","3556
"
"25.39","!","3557
"
"25.39","!","3558
"
"25.88","!","3559
"
"25.88","!","3560
"
"25.88","!","3561
"
"25.88","!","3562
"
"25.88","!","3563
"
"25.88","!","3564
"
"25.88","!","3565
"
"25.88","!","3566
"
"25.88","!","3567
"
"25.39","!","3568
"
"25.88","!","3569
"
"25.88","!","3570
"
"25.88","!","3571
"
"25.39","!","3572
"
"25.88","!","3573
"
"25.88","!","3574
"
"25.88","!","3575
"
"25.88","!","3576
"
"24.90","!","3577
"
"25.88","!","3578
"
"25.39","!","3579
"
"25.88","!","3580
"
"25.88","!","3581
"
"25.88","!","3582
"
"25.88","!","3583
"
"25.39","!","3584
"
"25.88","!","3585
"
"25.39","!","3586
"
"25.88","!","3587
"
"25.88","!","3588
"
"24.90","!","3589
"
"25.88","!","3590
"
"25.39","!","3591
"
"25.39","!","3592
"
"25.88","!","3593
"
"25.88","!","3594
"
"25.39","!","3595
"
"25.88","!","3596
"
"25.88","!","3597
"
"25.39","!","3598
"
"26.37","!","3599
"
"26.37","!","3600
"
"25.39","!","3601
"
"25.88","!","3602
"
"25.88","!","3603
"
"25.88","!","3604
"
"24.90","!","3605
"
"25.88","!","3606
"
"25.88","!","3607
"
"25.39","!","3608
"
"25.88","!","3609
"
"25.88","!","3610
"
"25.88","!","3611
"
"25.39","!","3612
"
"25.88","!","3613
"
"25.88","!","3614
"
"25.39","!","3615
"
"25.88","!","3616
"
"25.88","!","3617
"
"25.88","!","3618
"
"26.37","!","3619
"
"25.88","!","3620
"
"25.39","!","3621
"
"25.88","!","3622
"
"25.88","!","3623
"
"25.39","!","3624
"
"25.39","!","3625
"
"25.88","!","3626
"
"26.37","!","3627
"
"26.37","!","3628
"
"25.88","!","3629
"
"25.88","!","3630
"
"25.88","!","3631
"
"25.88","!","3632
"
"25.39","!","3633
"
"25.39","!","3634
"
"25.88","!","3635
"
"25.88","!","3636
"
"25.39","!","3637
"
"25.88","!","3638
"
"25.88","!","3639
"
"24.90","!","3640
"
"25.88","!","3641
"
"26.86","!","3642
"
"25.88","!","3643
"
"25.88","!","3644
"
"25.88","!","3645
"
"25.39","!","3646
"
"25.88","!","3647
"
"25.39","!","3648
"
"25.88","!","3649
"
"25.88","!","3650
"
"25.88","!","3651
"
"25.88","!","3652
"
"25.88","!","3653
"
"25.88","!","3654
"
"25.88","!","3655
"
"25.39","!","3656
"
"25.88","!","3657
"
"25.39","!","3658
"
"25.39","!","3659
"
"25.88","!","3660
"
"25.88","!","3661
"
"24.90","!","3662
"
"26.37","!","3663
"
"25.88","!","3664
"
"25.39","!","3665
"
"25.88","!","3666
"
"25.39","!","3667
"
"25.88","!","3668
"
"25.88","!","3669
"
"25.88","!","3670
"
"25.88","!","3671
"
"25.39","!","3672
"
"25.39","!","3673
"
"25.88","!","3674
"
"25.88","!","3675
"
"25.39","!","3676
"
"26.37","!","3677
"
"25.88","!","3678
"
"25.39","!","3679
"
"25.88","!","3680
"
"25.88","!","3681
"
"25.39","!","3682
"
"24.90","!","3683
"
"25.88","!","3684
"
"25.88","!","3685
"
"26.86","!","3686
"
"25.88","!","3687
"
"25.88","!","3688
"
"24.90","!","3689
"
"24.90","!","3690
"
"25.88","!","3691
"
"25.88","!","3692
"
"25.39","!","3693
"
"26.37","!","3694
"
"26.37","!","3695
"
"26.37","!","3696
"
"25.88","!","3697
"
"25.39","!","3698
"
"25.88","!","3699
"
"26.37","!","3700
"
"26.37","!","3701
"
"25.88","!","3702
"
"25.88","!","3703
"
"25.88","!","3704
"
"25.88","!","3705
"
"26.37","!","3706
"
"26.37","!","3707
"
"25.88","!","3708
"
"25.88","!","3709
"
"25.39","!","3710
"
"25.88","!","3711
"
"25.39","!","3712
"
"25.88","!","3713
"
"24.90","!","3714
"
"25.88","!","3715
"
"26.37","!","3716
"
"25.39","!","3717
"
"25.39","!","3718
"
"25.88","!","3719
"
"25.88","!","3720
"
"25.39","!","3721
"
"25.88","!","3722
"
"25.88","!","3723
"
"25.88","!","3724
"
"25.88","!","3725
"
"25.88","!","3726
"
"25.88","!","3727
"
"25.39","!","3728
"
"25.88","!","3729
"
"26.37","!","3730
"
"25.88","!","3731
"
"25.88","!","3732
"
"25.88","!","3733
"
"25.39","!","3734
"
"26.37","!","3735
"
"25.88","!","3736
"
"25.88","!","3737
"
"25.88","!","3738
"
"25.39","!","3739
"
"25.88","!","3740
"
"25.88","!","3741
"
"25.39","!","3742
"
"25.88","!","3743
"
"25.39","!","3744
"
"25.39","!","3745
"
"26.37","!","3746
"
"26.37","!","3747
"
"25.39","!","3748
"
"25.88","!","3749
"
"25.88","!","3750
"
"26.37","!","3751
"
"25.88","!","3752
"
"25.88","!","3753
"
"25.88","!","3754
"
"25.39","!","3755
"
"26.37","!","3756
"
"25.88","!","3757
"
"24.41","!","3758
"
"25.88","!","3759
"
"26.37","!","3760
"
"25.88","!","3761
"
"25.88","!","3762
"
"25.88","!","3763
"
"25.39","!","3764
"
"25.39","!","3765
"
"25.39","!","3766
"
"25.88","!","3767
"
"26.37","!","3768
"
"25.88","!","3769
"
"25.39","!","3770
"
"25.39","!","3771
"
"25.39","!","3772
"
"26.37","!","3773
"
"25.88","!","3774
"
"25.88","!","3775
"
"25.88","!","3776
"
"25.39","!","3777
"
"25.88","!","3778
"
"25.39","!","3779
"
"25.88","!","3780
"
"25.88","!","3781
"
"25.88","!","3782
"
"24.90","!","3783
"
"25.88","!","3784
"
"25.39","!","3785
"
"26.37","!","3786
"
"25.88","!","3787
"
"25.39","!","3788
"
"25.88","!","3789
"
"25.88","!","3790
"
"24.90","!","3791
"
"25.88","!","3792
"
"25.88","!","3793
"
"25.88","!","3794
"
"25.88","!","3795
"
"25.88","!","3796
"
"25.39","!","3797
"
"25.88","!","3798
"
"25.39","!","3799
"
"25.39","!","3800
"
"26.37","!","3801
"
"26.37","!","3802
"
"25.39","!","3803
"
"25.39","!","3804
"
"25.88","!","3805
"
"25.88","!","3806
"
"26.37","!","3807
"
"26.37","!","3808
"
"25.39","!","3809
"
"25.88","!","3810
"
"25.88","!","3811
"
"25.88","!","3812
"
"25.88","!","3813
"
"26.37","!","3814
"
"25.88","!","3815
"
"25.88","!","3816
"
"25.39","!","3817
"
"26.37","!","3818
"
"25.88","!","3819
"
"25.88","!","3820
"
"25.88","!","3821
"
"25.88","!","3822
"
"25.88","!","3823
"
"25.88","!","3824
"
"25.88","!","3825
"
"25.39","!","3826
"
"25.39","!","3827
"
"25.88","!","3828
"
"25.88","!","3829
"
"25.88","!","3830
"
"25.39","!","3831
"
"24.90","!","3832
"
"25.88","!","3833
"
"26.37","!","3834
"
"25.39","!","3835
"
"25.88","!","3836
"
"25.88","!","3837
"
"25.39","!","3838
"
"25.39","!","3839
"
"25.39","!","3840
"
"25.88","!","3841
"
"25.39","!","3842
"
"25.88","!","3843
"
"25.39","!","3844
"
"25.88","!","3845
"
"26.37","!","3846
"
"25.88","!","3847
"
"24.90","!","3848
"
"25.88","!","3849
"
"25.88","!","3850
"
"25.88","!","3851
"
"25.88","!","3852
"
"25.39","!","3853
"
"25.39","!","3854
"
"25.88","!","3855
"
"25.88","!","3856
"
"25.39","!","3857
"
"24.90","!","3858
"
"26.37","!","3859
"
"25.39","!","3860
"
"25.88","!","3861
"
"25.88","!","3862
"
"25.88","!","3863
"
"25.88","!","3864
"
"25.88","!","3865
"
"25.88","!","3866
"
"25.88","!","3867
"
"25.88","!","3868
"
"25.88","!","3869
"
"25.88","!","3870
"
"25.88","!","3871
"
"25.88","!","3872
"
"26.37","!","3873
"
"25.88","!","3874
"
"25.88","!","3875
"
"25.39","!","3876
"
"25.88","!","3877
"
"25.88","!","3878
"
"25.88","!","3879
"
"25.88","!","3880
"
"26.37","!","3881
"
"25.88","!","3882
"
"25.88","!","3883
"
"25.39","!","3884
"
"25.88","!","3885
"
"25.39","!","3886
"
"26.37","!","3887
"
"25.88","!","3888
"
"25.88","!","3889
"
"25.39","!","3890
"
"25.88","!","3891
"
"25.88","!","3892
"
"25.39","!","3893
"
"25.88","!","3894
"
"26.37","!","3895
"
"25.88","!","3896
"
"26.37","!","3897
"
"25.88","!","3898
"
"25.88","!","3899
"
"25.88","!","3900
"
"25.88","!","3901
"
"25.88","!","3902
"
"25.39","!","3903
"
"25.88","!","3904
"
"25.88","!","3905
"
"25.39","!","3906
"
"25.39","!","3907
"
"25.88","!","3908
"
"25.39","!","3909
"
"25.39","!","3910
"
"25.88","!","3911
"
"25.88","!","3912
"
"25.88","!","3913
"
"25.88","!","3914
"
"25.88","!","3915
"
"25.88","!","3916
"
"25.88","!","3917
"
"25.88","!","3918
"
"25.39","!","3919
"
"25.39","!","3920
"
"25.39","!","3921
"
"26.37","!","3922
"
"25.88","!","3923
"
"25.88","!","3924
"
"25.88","!","3925
"
"25.88","!","3926
"
"25.39","!","3927
"
"25.88","!","3928
"
"25.88","!","3929
"
"25.88","!","3930
"
"25.39","!","3931
"
"25.88","!","3932
"
"25.88","!","3933
"
"25.88","!","3934
"
"25.88","!","3935
"
"25.39","!","3936
"
"25.88","!","3937
"
"25.88","!","3938
"
"25.88","!","3939
"
"25.88","!","3940
"
"25.39","!","3941
"
"25.39","!","3942
"
"25.88","!","3943
"
"25.88","!","3944
"
"25.88","!","3945
"
"25.88","!","3946
"
"25.88","!","3947
"
"25.88","!","3948
"
"25.88","!","3949
"
"25.88","!","3950
"
"25.88","!","3951
"
"25.88","!","3952
"
"25.39","!","3953
"
"25.88","!","3954
"
"25.39","!","3955
"
"25.88","!","3956
"
"25.39","!","3957
"
"25.88","!","3958
"
"25.88","!","3959
"
"25.88","!","3960
"
"25.88","!","3961
"
"25.39","!","3962
"
"25.88","!","3963
"
"25.88","!","3964
"
"25.88","!","3965
"
"25.88","!","3966
"
"25.88","!","3967
"
"25.88","!","3968
"
"25.88","!","3969
"
"25.83979
"
"25.88","!","3980
"
"25.88","!","3981
"
"25.88","!","3982
"
"25.88","!","3983
"
"25.88","!","3984
"
"25.88","!","985
"
"25.88","!","3986
"
"25.88","!","3987
"
"25.88","!","3988
"
"25.88","!","3989
"
"25.88","!","3990
"
"25.88","!","3991
"
"25.88","!","3992
"
"25.88","!","3993
"
"24.41","!","3","3985
"
"25.88","!","3986
"
"25.88","!","3987
"
"25.88","!","3988
"
"25.88","!","3989
"
"25.88","!","3990
"
"","4009
"
"25.88","!","4010
"
"25.88","!","4011
"
"25.88","!","4012
"
"25.88","!","4013
"
"25.88","!","4014
"
"25.88","!","4015
"
"25.88","!","4016
"
"25.88","!","4017
"
"25.88","!","4018
"
"25.88","!","4019
"
"25.88","!","4020
"
"25.88","!","4021
"
"25.88","!","4022
"
"25.88","!","4023
"
"25.88","!","4024
"
"25.88","!","4025
"
"25.88","!","4026
"
"25.88","!","4027
"
"25.88","!","4028
"
"25.88","!","4029
"
"25.88","!","4030
"
"25.88","!","4031
"
"25.88","!","403225.88","!","4033
"
"25.88","!","4034
"
"25.88","!","4035
"
"25.39","!","4036
"
"25.88","!","46
"
"
"
"25.88","!","4038
"
"25.88","!","4039
"
"25.88","!","4040
"
"25.39","!","4041
"
"25.88","!","4042
"
"25.39","!","0
"
"25.39","!","1
"
"25.39","!","2
"
"25.39","!","3
"
"25.88","!","4
"
"25.39","!","5
"
"
"
"25.88","!","0
"
"25.88","!","1
"
"25.39","!","2
"
"26.37","!","3
"
"25.88","!","4
"
